cohort,k,n_k,base_rate_k,auc,auc_lo,auc_hi,ap,brier,ece,bias,precision,recall,f1
variable,1,1888,0.3045550847457627,0.9005424020662937,0.8816936380201488,0.917777247535528,0.8505173054769111,0.09954868510672456,0.0424405507242946,0.0075725541374028395,0.8405511811023622,0.7426086956521739,0.788550323176362
variable,2,1883,0.30377057886351566,0.8994415195788192,0.8809200795661107,0.9169316518482213,0.8483663228202392,0.09967960601717957,0.04961502946220002,0.012911575001973428,0.8391472868217055,0.756993006993007,0.7959558823529411
variable,3,1229,0.4564686737184703,0.8756631122781176,0.8540289709424497,0.8961994669553395,0.8730269563975285,0.1360689850551625,0.04517605613354833,0.0075999729887201465,0.8123861566484517,0.7950089126559715,0.8036036036036036
variable,4,1119,0.4691689008042895,0.8784543851210518,0.8568090629737066,0.8978581431106133,0.8757129436759413,0.13427633335575873,0.04158987211591624,0.008059819442283126,0.8090737240075614,0.8152380952380952,0.8121442125237192
variable,5,903,0.5260243632336655,0.8760452533202164,0.8518634088236497,0.8991885694643561,0.8892671677470159,0.1396004465851026,0.044890929373134866,0.0006356204778163472,0.8252631578947368,0.8252631578947368,0.8252631578947368
variable,6,739,0.5561569688768606,0.8786347991217138,0.8516448644815602,0.9005663647866142,0.9053119390880152,0.13678809638667958,0.04114445344963874,-0.009710379398819989,0.84,0.8175182481751825,0.8286066584463625
variable,7,596,0.6241610738255033,0.8748079877112136,0.8467301132009755,0.9023053974147838,0.9246617061055906,0.14062369563222246,0.046101948662333206,-0.026729932463751237,0.8535211267605634,0.8145161290322581,0.8335625859697386
variable,8,479,0.6617954070981211,0.8852085524009814,0.8528291574866993,0.9159002462247464,0.9400278322106901,0.13112660081849012,0.03955978413344803,-0.029955591343295625,0.8626198083067093,0.8517350157728707,0.8571428571428571
variable,9,415,0.6626506024096386,0.8713506493506492,0.8347746419724801,0.905518468946889,0.9156849451870431,0.1378220908127138,0.0581802277354947,-0.03264506536982922,0.8716981132075472,0.84,0.8555555555555555
variable,10,343,0.6559766763848397,0.8712617702448211,0.8319469096613783,0.9107259597532364,0.9166824296898775,0.13913787620241297,0.07153919081425267,-0.02003533536739082,0.8430493273542601,0.8355555555555556,0.8392857142857143
variable,11,285,0.6771929824561403,0.879477359765713,0.8370622177748003,0.9200225728007972,0.9291188187227899,0.13001396220906933,0.04860738808355833,-0.0171044052030406,0.859375,0.8549222797927462,0.8571428571428571
variable,12,251,0.6932270916334662,0.8599044633527393,0.806241318587275,0.9083029038428099,0.9131332952883708,0.1386905450188204,0.06631731928195606,-0.017417473571063727,0.8522727272727273,0.8620689655172413,0.8571428571428571
fixed,1,309,0.7508090614886731,0.8836766681594268,0.8410150594191643,0.927025333293626,0.9551420133337377,0.1413601768958425,0.14701651519271278,-0.14701651519271278,0.9203980099502488,0.7974137931034483,0.8545034642032333
fixed,2,308,0.75,0.8773823579018385,0.8307392309837298,0.9203690341024606,0.9520019674940111,0.14387937110612511,0.14494725240943662,-0.14494725240943662,0.916256157635468,0.8051948051948052,0.8571428571428571
fixed,3,308,0.75,0.8703547534716365,0.8211256690176071,0.9133417034576989,0.950941108807287,0.1334440511780361,0.09921438328812526,-0.09921438328812526,0.9036697247706422,0.8528138528138528,0.8775055679287305
fixed,4,308,0.75,0.8675999325349975,0.818575890783388,0.9107285666583187,0.9483217983550698,0.13669710369326157,0.10587042257029877,-0.09451316550992162,0.8878923766816144,0.8571428571428571,0.8722466960352423
fixed,5,307,0.749185667752443,0.884584980237154,0.8396701606043929,0.9233050311293349,0.954493146199292,0.12533111239977493,0.08972845503732703,-0.08972845503732703,0.9205607476635514,0.8565217391304348,0.8873873873873874
fixed,6,302,0.7450331125827815,0.8841558441558441,0.8415042420042255,0.9238249200628056,0.9551513244024824,0.12591468283777807,0.08217659363567528,-0.08217659363567528,0.9174757281553398,0.84,0.877030162412993
fixed,7,299,0.7424749163879598,0.8807768807768808,0.8385158727312517,0.9213500388025705,0.9544670293937869,0.128322571790819,0.06916911632013335,-0.06745558474971568,0.9033816425120773,0.8423423423423423,0.8717948717948718
fixed,8,293,0.7372013651877133,0.8824555074555075,0.8382746071202888,0.9185598384702396,0.9552916067126063,0.12799296908246666,0.06301591140822237,-0.053535370415310354,0.8851674641148325,0.8564814814814815,0.8705882352941177
fixed,9,286,0.7307692307692307,0.8846082147517554,0.8433540513262977,0.921449418137286,0.9556220003014028,0.12851204637079125,0.06823740530177862,-0.051884418623603774,0.8944723618090452,0.8516746411483254,0.8725490196078431
fixed,10,272,0.7169117647058824,0.8743256743256743,0.824761535702075,0.9169597881597829,0.9396854712742309,0.1327236291925906,0.07056114040532982,-0.039881142563377936,0.8638743455497382,0.8461538461538461,0.8549222797927462
fixed,11,259,0.7027027027027027,0.8787640930498073,0.8315665384580699,0.9182643988248119,0.9398446458948917,0.1298873569855936,0.059603838910625984,-0.02453345344006302,0.861878453038674,0.8571428571428571,0.859504132231405
fixed,12,251,0.6932270916334662,0.8599044633527393,0.806241318587275,0.9083029038428099,0.9131332952883708,0.1386905450188204,0.06631731928195606,-0.017417473571063727,0.8522727272727273,0.8620689655172413,0.8571428571428571
